ax,ay,az,gx,gy,gz
-16130,-38,1682,-2610,346,-394
-16038,-212,1832,-2460,-166,-468
-16356,-324,1590,-2348,-326,-460
-16734,-434,1416,-2168,-140,-242
-16738,-558,1638,-2288,70,-152
-16516,-348,1128,-2264,-48,-48
-16356,-338,1374,-2014,144,-12
-16068,-300,1408,-1956,228,-154
-16274,-738,1444,-1916,132,-136
-16486,-464,1474,-1978,188,-284
-16492,-114,1408,-2046,278,-318
-16416,62,1478,-2020,186,-280
-16418,100,1592,-1894,210,-306
-16510,98,1570,-1712,172,-320
-16444,308,1524,-1466,70,-380
-16584,244,1462,-1036,116,-280
-16680,-96,1502,-946,276,22
-16590,-110,1320,-932,370,218
-16346,-230,1464,-620,142,118
-16208,-84,1550,-610,-108,64
-16448,-396,1476,-600,-104,252
-16422,-442,1408,-494,-74,390
-16188,-310,1356,-368,-108,452
-16210,-324,1402,-278,-132,462
-16420,-396,1362,-296,-176,348
-16384,-472,1434,-334,-162,198
-16388,-558,1534,-354,-130,142
-16476,-446,1572,-338,50,188
-16406,-536,1642,-342,110,194
-16310,-248,1664,-280,22,188
-16398,-308,1650,-360,-12,196
-16358,-382,1656,-352,-8,288
-16358,-438,1538,-354,-128,244
-16170,-374,1508,-388,-194,236
-16288,-368,1428,-502,-332,182
-16594,-594,1434,-680,-336,-12
-16274,-216,1314,-664,-60,156
-16374,-486,1380,-726,-178,102
-16408,-216,1408,-646,-92,190
-16460,-132,1478,-464,34,260
-16470,-166,1586,-306,62,248
-16588,-58,1600,-172,130,126
-16482,-96,1546,-106,158,40
-16192,-114,1652,106,240,114
-16144,-318,1544,314,210,154
-16306,-374,1592,386,256,210
-15910,36,1388,534,322,522
-16410,-202,1792,616,102,414
-16742,-36,1544,480,192,266
-16482,-54,1496,706,374,452
