ax,ay,az,gx,gy,gz
-12262,-1432,4434,3474,1188,-7628
-12286,-1568,3904,4848,-1156,-7482
-13808,-2676,3570,7294,-2092,-8336
-13550,-1308,3256,9738,-1408,-9922
-12414,-1268,5450,13940,-1070,-11206
-10576,-1018,6836,15616,-2322,-11838
-8952,-3072,7158,16400,-4458,-11896
-8282,-7486,7430,15628,-8944,-12620
-9152,-8752,6566,14122,-13016,-14640
-9718,-8264,4758,10584,-16318,-15226
-9674,-6100,2974,8658,-16586,-16186
-10170,-1576,4850,7370,-15536,-16154
-12172,818,6766,6956,-14256,-14848
-12774,-794,8850,5590,-12650,-14372
-14000,-1744,8470,6954,-11414,-13472
-14170,-2242,7066,6994,-11738,-9870
-12250,-3450,11116,6640,-10690,-7614
-12710,-2922,12694,2440,-10468,-7270
-12690,-2942,7576,1334,-10492,-7008
-14814,-2394,3814,1960,-5584,-9582
-9924,1474,804,2596,-1968,-12082
-122,-1170,3602,3128,226,-11454
2142,-6898,9000,-4564,-3802,-8896
-2258,-13694,8858,-8192,-11424,-6578
-7120,-19734,12228,-4534,-5952,-5222
-6706,-23200,13378,-11294,4544,-7126
-2706,-25276,20150,-19576,5422,-4954
-4636,-26326,17672,-22932,3064,-2616
-3808,-21444,10290,-31236,4138,-5120
-2354,-15346,6848,-32366,4400,-3354
-4410,-13444,9654,-32766,3838,1726
-7600,-12640,10942,-32766,4568,5228
-6066,-13708,7490,-31660,5128,6846
-1592,-19066,3620,-26482,7482,6310
-1448,-21434,5870,-20782,9486,976
-3412,-7722,12182,-19040,4060,-1936
-3894,-6160,5720,-12288,-212,1778
-5478,-12534,202,-7258,1978,2674
-10994,-15312,3496,-6766,9740,1384
-26042,-32766,-22650,-1852,22552,5704
-25706,-32766,25444,58,32767,-6274
6518,-14916,19154,-28092,1298,-29648
3494,13596,19834,-10804,-9508,-15634
-362,9746,-6836,-2778,-20464,6028
-10942,-14334,-16604,-2894,-12990,13064
-24272,-29520,-18506,-9802,2742,3940
-12676,-17226,-12484,-22424,15594,3214
-1932,-14826,-1912,-15728,14426,1838
-810,-16814,-758,-18262,7222,1116
-5352,-10124,-4272,-17954,364,-2556
