ax,ay,az,gx,gy,gz
-12772,-3520,-11882,7890,6100,-7268
-12484,-4600,-10758,9408,7290,-7656
-11268,-3148,-10670,10324,7200,-7304
-11530,-5062,-10098,8788,5688,-3880
-11204,-6160,-9048,6614,3438,-738
-11508,-6652,-8632,1784,-80,848
-12098,-7572,-9000,-2558,-1300,-240
-10696,-8586,-10832,-3600,-1138,-2414
-10386,-2224,-14630,2226,1920,-1836
-10214,-6784,-12592,7900,3818,-342
-11164,-8426,-10180,10014,5814,-860
-11128,-9202,-8902,9716,5372,-2202
-10632,-8356,-9056,8288,5144,-2044
-10862,-9078,-8586,5294,5338,-1984
-11094,-9410,-8670,260,4070,-2672
-10672,-9456,-8856,-2838,2468,-3616
-9718,-8862,-9458,-4880,2556,-5098
-8820,-8540,-10520,-6262,5522,-6650
-8214,-8132,-11052,-5296,7594,-6780
-9340,-8314,-10448,-4442,9324,-8696
-7872,-8246,-10988,-2848,7744,-8064
-7112,-7516,-11504,-1918,5476,-8182
-5676,-7098,-12542,-514,4820,-5590
-5708,-7150,-12706,688,5344,-3668
-5594,-7424,-12530,2702,5668,-1310
-5558,-7594,-11988,4204,5984,244
-5286,-8070,-11850,5076,6348,1018
-4852,-8784,-11796,5216,7516,738
-6186,-8162,-11938,5008,11054,-1422
-6336,-9726,-9188,5612,7734,-696
-5464,-9426,-9090,5674,5270,-586
-4770,-9588,-9334,4168,3064,-518
-4154,-10248,-9720,1036,2540,134
-4574,-10970,-11098,-1634,1864,448
-5424,-11436,-12320,-3440,788,-704
-5430,-11336,-13124,-4736,-1906,-2178
-4232,-10358,-14588,-5634,-4712,-2330
-3448,-9596,-15576,-4576,-3802,-1478
-3696,-9306,-15138,-988,-754,-234
-4192,-9692,-14474,1870,562,402
-4598,-10256,-13612,3578,616,826
-4866,-10134,-13028,2924,-132,788
-5240,-9942,-12600,1218,-1184,686
-5184,-9792,-12640,-986,-2514,422
-5262,-9512,-12562,-2286,-2452,148
-5326,-9110,-12646,-2560,-2384,182
-5560,-8796,-12460,-2340,-2354,478
-5612,-8594,-12342,-1570,-2510,818
-5826,-8636,-12114,-788,-2082,1126
-6012,-9114,-12178,-388,-1760,780
