ax,ay,az,gx,gy,gz
-15886,-1872,1624,2190,988,-898
-16064,-1612,1462,1442,1768,-1586
-16292,-2102,2202,1002,2246,-1900
-16692,-2946,3118,1024,2044,-1514
-16574,-1458,2478,1858,1040,-746
-16808,-1272,2178,2334,714,-172
-16760,-882,2354,2580,386,508
-15954,-1386,2648,2634,460,662
-15032,-2078,2928,2326,-116,308
-15478,-1806,2432,1890,-496,-128
-16380,-1404,2154,1592,-84,-412
-16916,-1250,2298,1490,664,-456
-16828,-1266,2408,1298,952,-270
-16410,-1176,2324,1060,880,20
-16248,-1262,2228,958,618,136
-16328,-1424,2204,800,376,272
-16544,-1332,2096,632,22,498
-16606,-1114,1852,546,-158,676
-16276,-920,1504,488,-144,708
-16082,-1288,1610,384,38,598
-15992,-1302,1860,-48,28,282
-16032,-1084,1884,-362,-144,124
-16326,-990,1808,-618,-204,-30
-16368,-760,1470,-682,142,-64
-16454,-1162,1762,-730,380,-210
-16432,-1468,2106,-824,436,-170
-16400,-1320,2334,-692,160,10
-16664,-1184,2158,-568,-114,264
-16510,-918,2132,-348,-26,474
-16372,-1250,2118,-118,144,588
-16040,-1442,2418,-264,274,526
-15750,-1582,2678,-302,68,450
-16064,-1562,2410,-308,-70,166
-16058,-1484,2324,-418,-72,36
-15958,-1464,2108,-568,-412,-86
-16050,-1460,1918,-646,-644,-178
-16234,-1402,1884,-760,-798,-196
-16372,-1378,1980,-954,-896,-110
-16396,-1428,1876,-1014,-914,-64
-16416,-1334,1796,-1046,-772,-48
-16420,-1312,1884,-974,-576,-64
-16396,-1230,1968,-920,-416,-58
-16380,-1140,2098,-784,-312,-16
-16398,-1106,2156,-646,-256,32
-16396,-1126,2142,-454,-170,68
-16384,-1072,2152,-272,-118,104
-16336,-1024,2094,-50,-76,112
-16306,-1140,2050,78,-6,104
-16336,-1230,2000,154,94,88
-16312,-1378,2048,166,216,92
