ax,ay,az,gx,gy,gz
-2242,1010,-16098,16,-28,10
-2170,1036,-16186,36,-28,14
-2180,1028,-16114,14,-18,6
-2188,1030,-16162,38,-26,18
-2208,1048,-16136,36,-14,14
-2184,1026,-16148,34,-22,8
-2200,1038,-16136,18,-18,4
-2206,1040,-16192,14,-24,6
-2194,1036,-16112,24,-10,6
-2214,1022,-16138,32,-26,16
-2200,1034,-16128,32,-24,14
-2214,1038,-16164,30,-32,2
-2222,1028,-16162,26,-18,10
-2184,1032,-16146,28,-28,2
-2186,1036,-16138,20,-22,18
-2204,1028,-16162,24,-14,8
-2196,1036,-16130,32,-6,18
-2218,1012,-16174,20,-18,10
-2180,1048,-16124,34,-22,6
-2200,1054,-16128,22,-22,10
-2214,1034,-16140,28,-10,24
-2174,1042,-16216,34,-20,10
-2190,1000,-16056,34,-28,-2
-2200,1024,-16152,18,-22,12
-2204,998,-16144,34,-12,8
-2184,1024,-16182,22,-32,6
-2166,1038,-16108,28,-18,8
-2222,1040,-16150,26,-28,2
-2156,1082,-16570,40,-24,22
-2216,1060,-16204,34,-20,18
-2188,1056,-16146,22,-8,20
-2172,1026,-16172,16,-30,24
-2188,1034,-16166,16,-10,12
-2190,1060,-16148,28,-24,6
-2200,1036,-16178,26,-18,10
-2196,1012,-16156,24,-20,14
-2188,1036,-16142,26,-16,-2
-2204,1044,-16172,26,-24,8
-2158,1000,-16110,26,-28,6
-2188,1046,-16186,12,-20,-2
-2168,1056,-16172,28,-34,16
-2208,1016,-16160,26,-6,12
-2196,1026,-16130,26,-24,6
-2208,1040,-16162,16,-26,8
-2172,1032,-16142,10,-36,14
-2186,1022,-16152,32,-24,8
-2170,1060,-16188,32,-32,2
-2210,1016,-16092,28,-20,4
-2182,1028,-16154,16,-28,6
-2198,1030,-16160,28,-20,20
