ax,ay,az,gx,gy,gz
-15624,-310,4278,-906,132,342
-15622,-304,4246,-808,-102,270
-15708,-220,3794,-816,-362,118
-15794,-256,3802,-794,-346,66
-15874,-292,3952,-748,-360,56
-16058,-340,4006,-726,-580,12
-16318,-364,3950,-756,-626,26
-16338,-188,3788,-738,-460,56
-15994,-162,3802,-648,-168,96
-15644,-120,3794,-402,-118,52
-15690,66,3912,-60,-390,-154
-16050,294,3764,320,-496,-316
-16418,530,3920,962,-194,-318
-16580,500,4382,1450,4,-350
-16250,420,4332,2042,-82,-528
-15834,270,4116,2448,-206,-670
-15464,124,4244,2830,-350,-726
-15310,100,4306,3170,-814,-680
-15602,-96,4184,3278,-1120,-624
-16020,-530,4152,3108,-1006,-528
-16270,-888,4154,2718,-734,-416
-16512,-1202,4040,2046,-354,-196
-16418,-1346,4074,1438,42,-42
-16216,-1338,4108,788,398,74
-16142,-1196,3998,0,722,158
-15962,-944,3888,-604,730,172
-15780,-632,3584,-1194,648,234
-15692,-140,3424,-1414,548,184
-15802,656,3404,-1270,412,-34
-16042,1308,3644,-866,186,-270
-16038,1644,4106,-386,-10,-372
-15914,1146,4408,502,-410,-236
-15632,296,4086,1018,-926,-152
-15382,-382,3630,1370,-1352,-220
-15436,-612,3918,1278,-1336,-308
-15690,-728,4292,1040,-1172,-466
-16138,-826,4328,858,-874,-528
-16694,-900,4296,598,-436,-574
-16848,-892,4324,140,178,-528
-16730,-654,4490,-10,798,-374
-16192,-506,4984,-96,1180,-30
-15680,-238,5144,-2,1080,98
-15356,42,4886,182,1022,32
-14894,62,4664,334,718,-210
-15070,262,4628,450,142,-214
-15578,292,4646,656,-394,-340
-16036,174,4854,796,-690,-384
-16268,-244,4726,1272,-704,-384
-16274,-646,4726,1166,-806,-190
-16000,-588,4538,1130,-642,-210
