ax,ay,az,gx,gy,gz
-15056,-676,580,-5560,-792,-2096
-14844,-252,842,-5082,-1454,-1796
-14894,284,1148,-4216,-2210,-1168
-14986,436,1488,-3462,-2848,-478
-15120,142,1566,-2894,-3264,246
-15638,-684,988,-2446,-3568,1320
-16144,-1734,1016,-2398,-3472,2160
-16294,-2436,988,-3076,-3396,3052
-16302,-2984,778,-3222,-3104,3686
-16868,-3228,1886,-3874,-2330,3854
-16630,-3470,2498,-4702,-2550,3500
-16568,-3720,3524,-5652,-2668,3020
-16140,-3384,4038,-6850,-3382,2878
-15760,-2954,4110,-7698,-3152,3158
-15378,-2246,4014,-8032,-3132,3384
-15868,-1144,4458,-7914,-3330,2832
-17238,-440,4954,-7406,-2982,1482
-18166,-1450,4698,-6522,-1400,-976
-17250,-3640,4424,-6428,2002,-3254
-14834,-3460,5380,-7184,5576,-5084
-12894,-848,6062,-7480,5752,-6810
-13204,1274,5156,-4998,2668,-7588
-16520,2198,1306,-2534,1832,-6222
-20794,6242,-864,-1786,3834,-2652
-20734,5372,2464,-758,3082,-382
-19414,4256,4202,480,2024,2878
-17402,470,2886,1114,384,4622
-16058,-1076,2336,-32,352,4020
-14798,-1398,2362,-716,538,2422
-13524,-968,2216,-786,-280,1116
-14324,852,498,-970,-450,126
-16924,2046,-458,-1348,1232,-600
-17248,-1512,1714,-992,3574,-1394
-16904,-5580,7484,-426,8030,-1882
-16054,-254,4100,330,3080,-1030
-15968,-1436,-576,954,-2828,1858
-15790,-3030,1034,134,-2184,1074
-15672,-1566,1238,614,-1436,-48
-15822,2,654,-200,618,-532
-15518,108,1836,-1102,1176,-300
-16498,-610,2874,-606,464,-376
-18082,-1342,2226,-388,-478,-416
-18552,-690,1272,94,684,-92
-16692,-696,2604,938,2220,280
-15564,-678,2426,1428,1394,660
-16162,-580,1720,1712,248,924
-16612,-1312,1710,1776,-316,1108
-15948,-1852,1614,1282,-782,968
-15250,-1748,1888,780,-750,684
-15312,-1528,2290,576,-518,178
