ax,ay,az,gx,gy,gz
-16296,1398,2994,374,6,166
-16200,1416,3030,494,60,80
-16130,1400,3078,560,2,-22
-16228,1260,2906,528,-80,-38
-16240,1136,2858,506,-44,8
-16058,1220,3012,542,-60,-2
-16022,1414,3136,594,-182,-64
-16262,1440,3106,628,-210,-58
-16346,1268,3020,642,-76,-6
-16264,1188,3094,632,38,16
-16082,1176,3162,598,-10,-42
-16132,1220,3172,538,-112,-94
-16266,1244,3022,458,-144,-80
-16202,1186,3024,354,-28,-62
-16044,1156,3118,252,-70,-70
-16018,1242,3028,238,-150,-108
-16074,1344,3006,250,-166,-76
-16170,1418,2910,250,-106,-14
-16176,1426,2964,310,24,34
-16088,1412,3096,362,22,26
-16104,1446,3066,388,-40,24
-16166,1422,3130,388,6,16
-16154,1452,3174,418,30,20
-16098,1440,3166,420,10,-20
-16068,1376,3184,422,-22,-58
-16068,1342,3192,440,-84,-100
-16076,1340,3158,414,-180,-118
-16120,1326,3096,408,-192,-88
-16162,1250,3074,360,-166,-72
-16162,1224,3064,304,-96,-30
-16154,1212,3082,242,-84,-14
-16200,1164,3060,140,-46,24
-16208,1138,3046,36,30,60
-16124,1158,3088,-76,110,68
-16136,1162,3166,-140,66,84
-16180,1112,3200,-242,30,80
-16228,1090,3154,-358,18,54
-16192,1082,3122,-456,66,34
-16176,1006,3168,-576,34,-26
-16234,976,3104,-668,-108,-42
-16282,910,2952,-746,-120,-106
-16192,934,2956,-786,-86,-206
-16116,954,3036,-776,-92,-358
-16134,1102,3086,-794,-164,-386
-16170,838,2930,-860,-262,-164
-16250,674,2990,-1088,-210,-224
-16086,528,3138,-1252,-204,-238
-15966,450,3298,-1480,-320,-394
-15898,576,3302,-1780,-460,-302
-15976,438,3384,-1952,-526,-128
