ax,ay,az,gx,gy,gz
-16178,2432,5696,698,1274,608
-16044,2130,5744,1602,1656,492
-15718,1734,5908,2246,1824,306
-15302,1132,5702,2652,1510,-4
-15326,606,5252,2466,860,-282
-15484,-468,4472,1880,32,-984
-15630,-654,4378,1044,-440,-1312
-15836,-678,4268,176,-816,-1520
-16072,-398,4278,-292,-892,-1582
-16224,-26,4206,-596,-774,-1612
-16158,340,4200,-702,-310,-1558
-15970,662,4188,-618,32,-1356
-15776,1270,3766,-84,-154,-1092
-16014,1758,3906,230,240,-884
-16282,1738,4356,790,1478,-52
-15974,1724,4254,1558,2276,682
-15690,1170,4262,2276,2706,1172
-15142,318,4420,2938,2646,1232
-14842,-158,4446,2944,1416,880
-15484,-118,4276,2340,-576,226
-16336,-54,3864,1766,-1522,-200
-17438,-652,3090,1116,-1542,-662
-17578,-1440,2808,428,-962,-988
-17202,-1872,2674,-350,-516,-1306
-17308,-1166,2764,-736,-376,-1888
-17452,-24,3212,-808,-46,-2128
-16546,476,2814,-908,612,-1892
-15484,862,2802,-750,1112,-1322
-14558,836,2884,-366,1098,-342
-13980,898,2880,-146,476,1028
-14092,802,2838,-82,-154,2244
-15832,-300,4448,-788,-230,2926
-18316,480,4746,-1000,-376,2472
-20124,1642,3358,-2060,706,864
-19038,3050,2826,-2996,1682,52
-16546,1970,3552,-3034,2844,-446
-13638,64,3878,-2662,2210,-756
-12792,-656,3574,-2174,446,-1326
-15356,-742,2746,-1308,-1154,-1652
-17660,-360,2768,-1404,-712,-1402
-18200,996,3538,-1512,844,-354
-16626,1600,3372,-1230,1716,334
-14720,1600,3936,-282,2296,316
-13640,1654,5988,444,766,-150
-14504,1126,5580,926,-794,-682
-16110,-20,3990,1182,-848,-1502
-16088,-826,3262,1304,370,-2426
-15286,-560,3426,1800,1792,-3166
-15220,-526,4182,2476,3062,-3900
-15632,-586,4114,2832,3434,-4422
