ax,ay,az,gx,gy,gz
2884,2236,-16132,1364,1626,158
3046,2010,-15780,1420,1592,-226
3070,2054,-15650,1384,1288,-676
2752,2160,-15892,1236,1238,-708
2690,2168,-15984,798,2030,-240
3070,2144,-15722,1184,2190,-120
2946,2026,-15354,1442,846,-160
2796,1910,-15414,482,-676,108
2818,1836,-15648,-578,-1672,216
2746,1972,-16080,-1456,-1922,426
2676,1992,-16370,-1584,-1210,876
2828,1782,-16484,-970,232,1356
2946,1872,-16384,-546,1390,1040
3200,2144,-15716,-714,1250,986
3516,2000,-15300,-286,208,854
3560,1812,-15052,166,-976,556
3384,1834,-14916,652,-2404,256
3272,1926,-14910,1304,-3636,456
2622,1546,-15128,2612,-4930,444
2602,1868,-15788,3256,-5742,902
1058,478,-15892,2966,-5192,338
1948,1568,-17160,1618,-3986,-248
2070,1080,-17464,422,-846,-622
1768,1286,-16786,1072,2912,-1756
1696,1676,-16018,1720,3204,-1078
1894,1832,-15892,1534,1370,-316
1932,1702,-16124,374,-146,80
2060,1464,-16292,-1046,-918,196
2240,1470,-16366,-1304,-596,-6
1940,1690,-16236,-732,-94,116
1964,1610,-16038,-386,-208,832
2282,1368,-16236,-396,-102,840
2048,1404,-16208,-472,624,336
1958,1412,-16310,-796,828,630
2280,1316,-16270,-1322,1506,692
2296,1426,-16094,-1306,1408,664
2274,1708,-16164,-1606,832,554
2350,1996,-16390,-2232,562,598
2416,1890,-16488,-2676,980,334
2578,2060,-16130,-2436,1496,432
2632,2306,-15988,-2028,1348,680
2666,2238,-15830,-1586,1496,594
2824,2262,-15744,-1328,1584,744
2870,2244,-15654,-984,1448,664
2848,2652,-15548,-842,900,632
2896,2380,-15566,-936,376,848
2906,2346,-15782,-772,126,710
3074,2416,-15734,-760,82,302
2910,2412,-15718,-684,40,170
2866,2352,-15694,-564,126,158
