ax,ay,az,gx,gy,gz
-16050,-2502,3116,-1582,938,-790
-16012,-2468,3234,-1942,778,-662
-16052,-2486,3156,-2444,602,-544
-16198,-2580,2970,-2894,556,-510
-16252,-2578,2918,-3158,610,-542
-16140,-2120,3002,-3388,682,-542
-15992,-1882,2890,-3516,624,-480
-15794,-1972,2818,-3532,414,-320
-15852,-2036,2732,-3556,254,-204
-15888,-1980,2654,-3508,94,-162
-15880,-1828,2710,-3516,-46,-98
-15942,-1970,2580,-3500,-208,16
-16082,-2142,2528,-3522,-238,82
-16114,-2076,2554,-3474,-150,22
-16208,-1880,2696,-3386,-156,-76
-16338,-1848,2724,-3376,-168,-136
-16422,-2052,2656,-3530,-28,-98
-16282,-2172,2614,-3564,82,-86
-16176,-2058,2526,-3484,142,-102
-16050,-1962,2572,-3392,118,-116
-15996,-2022,2596,-3290,24,-122
-15960,-2198,2606,-3212,-44,-164
-15996,-2316,2644,-3192,-86,-170
-16026,-2340,2518,-3208,-192,-118
-16052,-2274,2450,-3184,-176,-42
-16006,-2228,2454,-3168,-92,66
-15868,-2436,2490,-3156,-46,170
-15930,-2554,2454,-3112,-170,214
-16092,-2628,2322,-2974,-354,212
-16226,-2764,2144,-2840,-332,182
-16330,-2638,2078,-2576,-220,72
-16776,-2624,2080,-2192,-68,-38
-16838,-2212,1700,-1850,78,-328
-16792,-1640,1122,-842,404,-714
-16538,-1056,990,126,522,-862
-16170,-692,1638,1420,730,-596
-15858,-1168,2264,2320,790,-140
-15554,-1798,2270,3094,536,50
-15408,-2440,2128,3812,374,130
-15542,-2656,2544,4194,432,370
-15662,-2970,3062,4578,480,498
-15796,-3076,3230,4562,380,762
-15960,-2944,3078,4372,96,928
-16064,-2730,2964,4312,126,1100
-15992,-2668,3052,4256,228,1136
-15862,-2350,3356,4370,26,944
-16072,-2206,3504,4362,-78,750
-16168,-2328,3656,4316,-156,784
-16238,-2700,3412,4190,-344,692
-16344,-2934,3256,3996,-356,598
