ax,ay,az,gx,gy,gz
-17480,-2810,3092,1664,-728,-1424
-16978,-1020,3090,346,-988,-1332
-17182,276,1736,50,-300,-1098
-17004,1104,1646,326,1356,-584
-15858,684,2646,702,1572,-454
-14734,308,3564,1042,708,-734
-14512,-460,3968,1232,-1312,-1134
-15278,-344,3412,1266,-2562,-1314
-16368,-214,2386,1494,-2472,-892
-16776,-446,2160,1420,-1534,-390
-16670,-880,2892,968,-714,-36
-16412,-1186,3208,376,-614,-46
-16096,-1030,3116,-230,-590,-46
-15814,-572,3040,-642,-456,-28
-15716,-374,3258,-860,-442,122
-16200,-296,2984,-986,-706,308
-16612,-238,2234,-952,-298,446
-16624,-184,2244,-1128,404,734
-16524,-100,2432,-1342,386,768
-16490,274,2256,-1360,368,688
-16284,526,2168,-1130,478,946
-16320,496,1914,-816,602,1150
-16900,100,1714,-344,818,774
-17068,766,1678,-124,1280,586
-16470,480,1768,524,2092,806
-15774,296,2316,732,2348,816
-15498,-166,2734,882,2022,482
-16142,-326,2480,1104,1446,-80
-16446,250,1634,1496,2092,-570
-16108,674,2064,1862,4004,-666
-15932,-658,3286,1768,4262,-370
-16306,-1470,3370,1678,2470,-270
-17374,260,1730,1810,1158,308
-17012,1388,1194,2168,2206,850
-15592,870,2396,2034,2776,1034
-15488,330,2454,1192,1636,634
-17030,1476,1152,196,830,266
-17962,2144,184,-144,1682,812
-17608,2090,252,-632,2542,1574
-16534,1292,822,-1098,2540,2002
-16002,1176,1076,-1368,1868,1830
-15858,2396,1136,-1084,1490,1398
-15514,2054,1042,-600,1820,760
-14886,1264,1494,-580,1856,-602
-14522,1374,1164,-548,1516,-1606
-15936,86,2934,-508,1716,-1716
-16196,-558,2532,2636,-832,-1956
-18682,2140,-262,1344,-2728,-1186
-17402,-1472,598,1182,-1474,668
-15150,-2572,1974,190,-2390,666
