ax,ay,az,gx,gy,gz
-15786,-666,4976,-532,-280,64
-15696,-626,4912,-478,-216,56
-15710,-716,4898,-408,-208,104
-15846,-618,4988,-308,-32,90
-15876,-720,4942,-278,-4,100
-15870,-826,4784,-282,-42,136
-15768,-918,4782,-406,172,284
-15778,-870,4928,-484,388,336
-15848,-816,5104,-678,488,292
-15586,-902,4960,-882,326,286
-15420,-1082,4834,-1260,-102,326
-15504,-1020,4858,-1480,-284,350
-15656,-1198,4886,-1672,-288,404
-15770,-1256,4898,-2106,-188,446
-15758,-1016,5038,-2350,-104,486
-15768,-858,4954,-2566,-64,562
-15808,-784,4910,-2654,-10,628
-15808,-802,4896,-2564,144,618
-15812,-832,4958,-2592,180,594
-15840,-630,4968,-2526,252,630
-15838,-516,5032,-2234,398,628
-15710,-452,5108,-2040,440,610
-15590,-254,5054,-1604,498,540
-15570,-502,4926,-1244,268,528
-15614,-718,4968,-1046,94,394
-15718,-598,4882,-788,-26,216
-15840,-354,4890,-406,58,188
-15880,-660,4878,-168,118,148
-15692,-612,4854,-130,306,102
-15626,-382,4822,56,340,-14
-15712,-928,4752,340,130,28
-15910,-1292,4824,326,176,38
-15782,20,5046,660,68,4
-15708,-1076,4666,494,72,-20
-15598,-804,4676,268,-56,100
-15830,-642,4554,496,-654,-36
-15814,-948,4200,354,88,272
-15980,-328,4572,474,-224,-212
-16048,-724,4476,492,-224,-20
-15922,-406,4602,436,302,198
-15768,-348,4560,838,390,276
-15858,-482,4522,1088,310,194
-15890,-432,4472,1242,128,26
-15886,-592,4432,1398,350,-78
-15782,-620,4542,1476,478,-174
-15772,-694,4660,1544,422,-376
-15898,-380,4610,1678,226,-380
-15886,-320,4486,1882,372,-330
-15780,-806,4814,2006,660,-222
-15660,-832,5072,1818,570,-254
