ax,ay,az,gx,gy,gz
-15202,656,3904,5682,-5848,476
-14956,-2212,3458,5160,-5262,524
-15036,-2442,3360,3368,-4322,-632
-15646,-1528,3342,1800,-3758,-488
-16688,-2260,2732,1004,-3496,-1812
-16490,-1716,3492,-532,-1698,-1120
-16258,-576,4130,-366,-248,-970
-16596,118,5058,106,-344,-1206
-17482,680,4526,390,-772,-770
-17458,1484,3296,580,-980,-248
-16914,766,1784,1166,-260,52
-16566,20,1528,992,1266,254
-16364,-136,2936,870,1430,526
-15820,-28,3150,648,702,394
-15548,-56,2626,342,536,40
-15798,-294,2874,-346,496,-98
-16370,-528,3384,-984,-226,-12
-16846,-172,3182,-1074,-490,122
-16882,228,3134,-1290,186,254
-16012,770,3514,-1470,960,484
-15372,1078,4472,-1020,1030,580
-15118,602,4762,-242,204,322
-15406,806,4234,344,-458,-108
-16106,1352,3590,1036,-478,-428
-16462,1356,3802,1484,-176,-402
-16228,768,4258,2008,-320,-280
-15962,584,3930,2588,-496,-392
-15950,678,3870,2920,-276,-310
-16116,566,4136,3078,112,-94
-16244,-260,4076,2866,416,-44
-16242,-690,4060,2240,784,-158
-16232,-624,4114,1708,958,-76
-16182,12,4096,1286,942,68
-16018,-256,4210,790,1254,392
-15528,-400,4502,766,1378,572
-14874,6,4870,1398,810,260
-14852,882,4808,1652,-26,-156
-15396,1946,4508,2230,-952,-484
-15916,2132,4528,3246,-1092,-610
-16216,2002,4674,3970,-722,-596
-16012,1656,4838,4374,-384,-574
-15740,856,4870,4516,-180,-596
-15626,118,4744,4596,-250,-470
-15816,170,4364,4700,-396,-592
-16214,1222,4442,4856,-466,-696
-16412,2018,4644,5068,-478,-632
-16318,2924,4742,5300,-494,-306
-16014,2952,4896,6220,-506,-36
-15430,2768,4994,6524,-560,274
-15046,2120,5158,6420,-1232,762
