ax,ay,az,gx,gy,gz
-15344,2546,4914,-744,-1224,-510
-15330,2626,4772,-1244,-1212,-740
-15288,2906,4690,-1758,-1044,-756
-15020,2892,4690,-1924,-872,-766
-14932,3004,5038,-2114,-860,-730
-15246,2716,5018,-2420,-738,-878
-15872,2448,4534,-2756,-874,-1156
-16512,2848,4102,-3086,-380,-1224
-16584,2810,3818,-3222,790,-810
-16046,2878,4444,-3316,1918,-1064
-15890,2854,4416,-3534,1462,-1214
-16126,2522,2864,-3746,1152,-1412
-16542,2446,2646,-4172,2466,-1784
-16292,2786,3358,-4354,4352,-2282
-16270,1968,5862,-3234,5254,-2162
-15332,3184,6524,-2372,4024,-2534
-14200,3248,5750,-2180,2188,-2020
-14782,2916,5738,-1000,126,-1808
-16448,1294,5024,266,-1688,-1522
-16368,894,4132,686,-284,-1138
-15510,306,5256,952,588,-1274
-14362,1210,6630,990,-296,-1402
-14480,988,6940,1742,-2100,-2284
-14942,-644,6322,1816,-2180,-2040
-15618,-1212,6392,1082,-2332,-1410
-16772,-1090,6090,144,-2954,-498
-16828,-892,4926,-352,-2600,-112
-15764,-2012,3212,-1472,-524,1248
-15846,-3126,3392,-3078,1828,1944
-16080,-1428,4370,-4042,2372,1286
-15110,1204,5168,-3858,1380,-188
-14918,1904,5362,-3512,144,-254
-15528,1340,5580,-2792,-1222,74
-16154,942,5276,-1858,-1546,222
-16184,-54,5274,-1428,-1954,-430
-15778,210,4850,-1314,-1552,-326
-15624,270,4474,-620,-1448,-18
-15712,20,4524,154,-1316,-60
-15774,-626,4992,296,-1060,40
-15504,-594,5610,-12,-998,-108
-15566,-598,6148,10,-1164,-154
-15820,-1270,6088,-120,-1230,-258
-16202,-1190,5744,-628,-952,-146
-16226,-834,5272,-868,-516,-28
-16140,32,5766,-966,674,302
-15522,218,5456,-330,1028,296
-15194,-860,6140,-562,1282,478
-14528,-184,6662,-1016,1052,90
-14628,-292,6660,-862,220,266
-15116,614,6754,-572,-924,192
