ax,ay,az,gx,gy,gz
-16360,-164,796,-4102,1702,288
-15982,976,1580,-3394,1378,54
-16196,1512,1730,-2854,740,64
-16706,1412,1572,-1938,70,436
-17262,804,884,-1354,106,656
-17320,360,592,-1030,718,682
-16514,-494,214,-1120,1482,598
-16140,-672,368,-1752,1736,388
-15680,-254,538,-2388,1130,82
-15856,460,182,-2978,714,-192
-16130,1002,-420,-2948,1344,-582
-15950,1348,-200,-2638,2212,-1286
-15692,828,-244,-2656,2146,-1950
-15798,334,-162,-2836,2258,-2492
-17186,-408,2270,-2384,2366,-2136
-17080,-1156,-468,-2590,1514,-1930
-17216,-2248,-1704,-3154,2604,-1738
-17240,-1904,434,-3806,2400,-1148
-16166,730,1006,-4274,730,-1058
-15630,2084,266,-3594,284,-732
-16308,1756,392,-2816,-306,-538
-16998,1880,-50,-2306,-804,-416
-17036,2062,-226,-1394,-706,-472
-16796,1408,-406,-588,-662,-302
-16852,-574,-702,-54,-484,-374
-16766,-1654,-564,-622,-478,-700
-16372,-1960,-280,-1662,-550,-602
-16120,-1552,246,-2958,-750,-254
-16360,-1252,658,-3632,-1144,-38
-16500,-1108,480,-3928,-1300,-90
-16520,-528,248,-4070,-1274,-264
-16572,44,294,-3906,-1194,-222
-16516,44,132,-3454,-1232,60
-16498,-382,-94,-2836,-1264,188
-16322,-1116,2,-2642,-1144,168
-16046,-936,702,-2706,-1292,66
-16160,-334,884,-2450,-1758,120
-16868,-54,1294,-2236,-2066,564
-16896,84,582,-2312,-1966,1032
-16702,-526,180,-2996,-1106,1502
-16346,-818,168,-3912,-768,1442
-15866,526,452,-4500,-668,1250
-16372,1196,1098,-4428,-898,1218
-16752,1668,270,-4484,-1440,892
-17362,2208,-466,-4268,-702,778
-16892,1656,-362,-3808,320,678
-16430,1266,628,-3738,122,264
-15962,780,716,-3946,-156,-320
-15184,366,604,-4650,46,-1100
-14856,-88,394,-5554,-358,-1248
