ax,ay,az,gx,gy,gz
506,-14198,-8112,-558,-328,-68
116,-13822,-8540,-408,-332,12
172,-13986,-8448,-402,-148,34
322,-14100,-8438,-386,-56,-8
294,-14202,-8412,-286,-134,-48
300,-14096,-8204,-262,-130,-40
366,-14290,-8106,-196,-158,-66
308,-14570,-8142,-542,-10,-64
300,-14224,-8460,-688,46,10
284,-13842,-8558,-652,270,88
510,-13706,-8456,-618,352,92
724,-13824,-8468,-694,-4,54
538,-13980,-8396,-594,-292,-20
406,-13758,-8766,-428,-362,-122
346,-13384,-8816,-266,-286,-10
316,-13508,-8548,-314,-328,110
184,-13804,-8638,-276,-360,154
418,-14144,-8620,-252,-352,122
496,-14160,-8352,-332,-410,154
0,-14124,-8634,-354,-366,96
6,-13784,-8930,-338,38,74
456,-13634,-8646,-364,84,108
598,-13862,-8722,-310,-136,48
234,-13620,-8786,-164,-234,-62
244,-13480,-8928,-54,-268,-28
302,-13466,-8982,-18,-220,124
656,-13596,-8828,282,-164,106
210,-13608,-8860,294,-256,48
198,-13586,-8934,428,-192,-12
322,-13558,-8946,506,-224,-60
316,-13574,-8798,882,-158,38
332,-13894,-8586,898,-100,114
96,-13632,-8596,832,-196,4
198,-14178,-8554,830,-220,-104
186,-14356,-8230,942,-292,-158
-108,-14202,-8566,924,-124,-196
12,-14010,-8466,798,104,-180
422,-13938,-8458,776,-68,-96
426,-14036,-8400,972,-20,18
598,-13938,-8468,1174,28,24
688,-13740,-8484,1338,-92,70
402,-13342,-8068,1616,-432,194
546,-13966,-7732,1432,-648,398
582,-14818,-7474,1226,-896,616
348,-15654,-7360,1544,-1032,382
-310,-14838,-8050,1964,-656,-238
-166,-14046,-8084,1222,536,-278
290,-13718,-7704,936,-64,-196
238,-14042,-8036,760,-588,-94
6,-14256,-8184,984,-388,-48
