ax,ay,az,gx,gy,gz
-16584,1832,4764,-624,1796,334
-15922,1688,6094,-754,2136,524
-15070,1560,6302,-1040,1130,336
-14988,1620,5654,-1180,126,90
-15566,1900,5216,-1094,-282,28
-15736,1856,4948,-804,-142,16
-15412,1654,5118,-628,238,88
-15206,850,5526,-548,276,-20
-15396,346,5678,-666,-122,-328
-15572,634,5468,-762,-420,-408
-15954,1042,5018,-402,-276,28
-16358,460,4690,82,300,112
-16166,298,4954,178,808,254
-15694,0,5144,72,754,322
-15318,-112,5320,-64,296,270
-15120,-150,5240,-78,-180,244
-15290,-344,5226,-34,-388,284
-15594,-756,5188,-176,-410,220
-15860,-980,5112,-288,-488,138
-15954,-1002,4832,-538,-506,118
-15866,-1094,4614,-696,-430,212
-15778,-1060,4682,-744,-162,320
-15748,-768,4838,-736,-206,368
-15716,-674,4776,-756,-296,378
-15748,-768,4840,-760,-238,380
-15678,-1004,4906,-712,-140,348
-15642,-1076,5016,-738,-220,356
-15788,-828,4998,-676,-322,318
-15796,-650,4862,-560,-320,324
-15580,-670,4730,-408,-306,360
-15536,-704,4816,-310,-300,354
-15628,-842,4974,-228,-426,358
-15702,-926,5072,-188,-506,262
-15840,-822,5074,-234,-528,272
-15822,-794,4932,-276,-428,230
-15794,-832,4870,-294,-264,270
-15708,-838,4914,-298,-176,292
-15684,-794,4964,-296,-238,306
-15722,-850,4970,-348,-322,272
-15696,-800,4898,-426,-364,186
-15652,-738,4808,-418,-352,136
-15682,-662,4916,-382,-362,98
-15796,-578,4960,-270,-438,80
-15980,-438,4844,-158,-236,-44
-15866,-342,4932,-24,-8,-64
-15732,-350,5110,148,156,10
-15658,-492,5144,276,102,74
-15688,-518,5030,396,-30,48
-15736,-464,4930,432,2,-24
-15742,-552,4976,434,114,-42
