ax,ay,az,gx,gy,gz
-14894,-708,3552,-1140,-64,-36
-15032,-80,3528,-1514,198,-162
-15700,824,4256,-1222,404,-38
-16330,606,4488,-722,228,50
-16720,266,4572,-760,96,26
-16374,-120,4600,-940,194,96
-15842,-2,4712,-1114,536,294
-15614,260,4898,-990,624,238
-15560,208,4874,-882,432,28
-15748,-140,4408,-786,256,-120
-15958,-482,4074,-826,402,-80
-15982,-500,4160,-1002,800,58
-15834,-146,4594,-1134,962,164
-15706,182,4832,-1168,810,152
-15788,334,4786,-1028,670,84
-15828,220,4702,-860,622,88
-15904,88,4600,-648,532,76
-15798,-214,4496,-516,516,-2
-15730,-326,4702,-404,494,-170
-15880,-430,4738,-454,252,-156
-16108,38,4294,-468,170,-198
-16116,84,4246,-320,710,-232
-15816,4,4660,-260,1040,-232
-15644,-40,4970,-74,666,-398
-15752,-98,4744,-20,364,-562
-15860,-32,4376,144,424,-566
-15780,-132,4470,332,518,-578
-15712,-146,4500,474,468,-582
-15740,-276,4448,596,352,-692
-15892,-274,4298,726,256,-836
-15974,-382,4196,848,272,-896
-15938,-378,4214,914,420,-952
-15822,-430,4390,998,488,-952
-15846,-644,4490,1106,384,-1022
-15868,-574,4428,1162,228,-1140
-16022,-762,4332,1298,342,-1296
-16048,-792,4340,1274,552,-1318
-15856,-966,4262,1404,734,-1402
-15842,-1314,4250,1386,800,-1480
-15950,-1660,4274,1080,888,-1708
-16158,-1948,4194,1024,1012,-1990
-16170,-2138,4198,936,1196,-2434
-15898,-2036,4056,752,1234,-3030
-15746,-2224,3806,724,1144,-3544
-15960,-2068,3958,1054,1484,-4158
-15472,-1656,3866,1758,1976,-4474
-14556,-2068,3664,2322,2326,-5414
-14450,-1114,4042,3058,1662,-6602
-14498,-1388,3440,3962,940,-6924
-13914,-600,3444,5320,1020,-7696
