ax,ay,az,gx,gy,gz
-15924,-388,-4574,-2200,-382,-30
-14236,3170,-2948,-3014,-1330,978
-14628,1676,-1390,-3584,-2182,2148
-16202,2478,-2326,-3384,-3854,3072
-16970,4728,-3760,-3226,-3080,3624
-16322,3448,-2188,-2766,-1726,2468
-15990,2632,-3074,-2732,-2440,1052
-16682,1760,-3424,-2806,-2326,760
-17300,1676,-2664,-3144,-1826,1036
-17966,1756,-2750,-2802,-1862,1580
-17316,944,-2858,-2212,-1926,1568
-16300,1574,-2788,-2182,-2506,1374
-16812,2348,-2110,-1462,-3570,1602
-17920,2066,-1516,-328,-4032,1680
-18636,1972,-1884,972,-4524,1466
-17692,1106,-2422,1310,-4060,1300
-16476,840,-1444,2076,-3424,1600
-15418,696,-716,4078,-4176,264
-14808,1144,-1398,4578,-4268,458
-14890,1004,-796,5488,-4270,42
-14782,968,-170,6290,-4358,-98
-14696,802,-70,6590,-4388,-78
-14260,820,496,7364,-4348,-102
-13874,540,388,7746,-4260,-76
-13586,394,-42,8120,-3682,-270
-13502,-188,546,8124,-3254,-566
-13192,-624,598,8000,-3114,-538
-13430,-1004,598,7862,-3638,-614
-14154,-1050,-52,7640,-3758,-822
-15762,-934,-158,6726,-2756,-1096
-16328,252,530,6336,-2096,-1050
-15784,844,620,5948,-1834,-514
-15556,1116,716,5302,-1742,-246
-15604,1040,616,5274,-2016,-238
-15740,-198,1070,4890,-1714,-844
-16010,-322,2172,4264,-1314,-1264
-16330,-88,1402,4128,-2118,-1250
-17296,-722,1300,2962,-1578,-1264
-17116,-128,1418,1518,-1178,-964
-16314,-1848,444,412,-1420,-594
-16656,-2736,122,-840,-538,-1116
-16446,-540,654,-1498,174,-1476
-16236,-184,480,-1818,566,-1568
-15970,548,906,-1882,1178,-1766
-15692,-324,1254,-1286,466,-1658
-16240,-1046,800,-1546,410,-1856
-16870,168,778,-1374,362,-1602
-16938,-392,1338,-1228,486,-480
-16674,-1214,1296,-424,408,-226
-16708,-338,1522,134,358,72
