ax,ay,az,gx,gy,gz
-14992,-1074,4272,-1280,2056,-940
-14252,210,5556,-1238,1162,-824
-15600,-422,5398,-718,-1568,-650
-17788,-60,3718,-958,-2004,2
-18858,300,2452,-1264,-398,1258
-18082,-542,2936,-1726,190,2272
-16406,-856,2872,-2214,-154,3132
-15430,-938,2750,-2286,-582,3282
-14572,-236,2982,-2172,-716,2780
-14168,560,3538,-1928,-1284,1702
-14524,1174,3774,-1498,-1852,800
-15626,1522,3044,-1088,-2262,388
-16822,1400,2478,-902,-1934,508
-17302,982,2660,-862,-1064,730
-16796,446,2588,-980,-750,666
-16062,120,2804,-1294,-752,718
-15762,-42,2872,-1454,-1022,532
-15746,306,2960,-1478,-1012,264
-15680,322,2950,-1688,-1260,96
-15586,462,2748,-2102,-1440,-48
-15708,476,2402,-2342,-1452,-416
-15930,498,2230,-2988,-1240,-648
-16122,-120,2220,-3684,-840,-950
-16374,-658,1840,-4814,-412,-1178
-16642,-768,1614,-5630,128,-1392
-17156,-404,1814,-5948,1002,-1320
-17836,-14,1630,-6274,1872,-1054
-18036,1572,1850,-6186,2936,-394
-17612,1068,5236,-4280,3584,1800
-17074,956,6842,-2904,2292,3734
-16358,-520,4816,-1274,656,5330
-15524,420,3974,-634,658,5290
-13858,-1758,4804,-56,1014,3866
-12994,-1880,5668,-822,42,2080
-13558,-1472,4180,-1212,-1258,724
-16200,-44,2998,-850,-1548,-114
-17272,1044,3854,-352,-862,-264
-15486,972,4978,2,-1368,-142
-14366,-144,5028,-194,-3240,-188
-15344,-2332,3852,-1056,-4832,-908
-16620,-2306,3254,-2184,-4498,-1410
-17048,-1846,3164,-3188,-3756,-1302
-16788,-1122,3354,-4082,-3454,-1088
-16428,-802,3790,-4562,-3584,-804
-16014,-572,4080,-4828,-3942,-766
-16244,-342,3686,-5188,-4080,-696
-16544,620,3120,-4884,-3694,-716
-16456,1526,3394,-3712,-2526,-86
-15982,1510,4242,-2404,-2108,-14
-15502,650,4824,-1152,-2426,-404
