ax,ay,az,gx,gy,gz
-12634,6508,-8274,40,24,0
-12670,6526,-8202,38,36,10
-12630,6546,-8276,46,22,14
-12614,6508,-8314,38,-14,14
-12602,6488,-8200,12,-24,-4
-12604,6440,-8192,0,-18,2
-12646,6412,-8240,-2,-16,14
-12646,6410,-8292,-18,-4,24
-12748,6444,-8296,0,58,10
-12756,6476,-8200,8,94,-10
-12634,6502,-8174,-26,76,-10
-12610,6568,-8184,-24,42,8
-12610,6632,-8230,8,20,-14
-12578,6620,-8272,30,-46,-32
-12498,6574,-8252,12,-130,-12
-12532,6486,-8294,-28,-222,16
-12638,6516,-8296,-38,-234,28
-12760,6446,-8210,-24,-150,42
-12730,6324,-8156,-28,-96,48
-12726,6346,-8172,-10,-84,38
-12738,6466,-8232,-28,-58,-2
-12628,6458,-8272,0,-62,2
-12646,6476,-8218,-10,-76,38
-12664,6566,-8258,-14,-44,38
-12558,6606,-8192,36,-50,6
-12606,6558,-8116,-18,-128,30
-12648,6522,-8146,-74,-188,50
-12780,6546,-8130,-42,-132,42
-12808,6554,-8108,16,-38,34
-12756,6494,-8072,74,42,16
-12688,6462,-8068,80,82,24
-12686,6484,-8172,88,88,22
-12678,6508,-8218,62,104,50
-12628,6562,-8208,66,122,84
-12602,6524,-8200,84,144,88
-12640,6474,-8192,126,88,84
-12638,6490,-8240,106,72,50
-12612,6504,-8252,90,66,46
-12604,6544,-8230,86,32,32
-12606,6506,-8266,88,12,14
-12578,6518,-8278,88,0,-10
-12572,6524,-8288,68,14,-40
-12588,6512,-8314,40,12,-40
-12618,6496,-8298,8,-14,-66
-12620,6488,-8266,-12,-40,-46
-12642,6524,-8242,0,-60,-68
-12686,6470,-8192,2,-72,-74
-12672,6458,-8186,-6,-50,-44
-12674,6482,-8180,-10,-26,-34
-12666,6462,-8246,-8,-12,-22
