ax,ay,az,gx,gy,gz
-16046,1228,3224,-52,28,8
-16138,1194,3228,-96,-44,-6
-16184,1212,3154,-92,-58,-10
-16170,1252,3198,-92,-4,-10
-16088,1238,3242,-76,62,8
-16066,1202,3172,-72,70,18
-16080,1228,3192,-62,40,24
-16162,1266,3190,-44,44,10
-16168,1298,3228,-14,58,8
-16094,1296,3186,18,84,28
-16018,1300,3212,32,92,46
-16050,1258,3254,52,88,32
-16106,1260,3176,46,34,64
-16140,1284,3052,-14,74,74
-16252,1292,3094,-34,130,124
-16038,1332,3196,82,90,102
-15712,1260,3168,106,-94,-92
-16018,1284,2896,18,-246,-236
-16412,1152,3012,-32,-290,-150
-16296,1054,3262,96,-276,-164
-15868,1410,3642,330,-364,-332
-15878,1512,3642,536,-518,-326
-16214,1164,3334,692,-562,-236
-16398,982,3068,642,-314,-168
-16312,956,2992,570,-80,-106
-16126,898,3040,422,6,-50
-15986,920,3142,282,-68,-32
-16000,1126,3330,176,-250,-60
-16128,1288,3236,188,-322,-94
-16274,1326,3096,212,-134,-24
-16230,1284,3086,276,20,40
-16180,1162,3160,314,92,70
-16120,1098,3216,326,10,20
-16118,1134,3192,306,-54,-60
-16154,1178,3212,306,-8,-44
-16110,1120,3174,274,30,-32
-16040,1120,3262,212,2,32
-16066,1140,3242,176,-22,26
-16154,1126,3206,124,-14,44
-16168,1060,3182,54,14,78
-16116,1042,3186,8,50,104
-16070,1060,3232,-46,16,90
-16098,1086,3282,-58,-10,86
-16158,1102,3258,-80,-72,80
-16178,1142,3190,-82,-32,74
-16208,1130,3182,-94,2,74
-16136,1100,3260,-118,36,68
-16056,1150,3264,-88,8,36
-16068,1132,3206,-102,-16,52
-16156,1062,3256,-154,-16,44
