ax,ay,az,gx,gy,gz
-15602,-104,2142,-2114,-486,-862
-16336,346,2280,-1098,-302,-1464
-16574,826,2286,74,-118,-1354
-16752,1320,3124,1774,-268,-904
-17018,1718,3482,3378,-672,-446
-16990,1728,3734,5016,-1026,170
-16754,1246,3856,6502,-1558,970
-16726,542,3376,7134,-1688,1368
-16576,-300,3090,7380,-1256,1432
-16258,-804,2840,7182,-706,1172
-16076,-1322,2804,6440,-184,562
-16074,-1508,2616,5708,116,128
-16078,-1348,2448,4912,314,-256
-16056,-924,2338,4132,256,-556
-16184,-476,2436,3566,40,-624
-16390,-104,2468,3034,-336,-502
-16518,130,2452,2816,-542,-496
-16856,-132,2532,2612,-476,-528
-17084,-168,2362,2272,-28,-408
-16852,24,2198,2204,640,-170
-16284,436,2656,2378,1268,-34
-16002,686,2948,2664,1240,232
-15812,406,2982,3212,940,246
-15766,254,3154,3412,574,256
-15590,282,3272,3550,150,62
-15536,-270,3418,3504,-768,-86
-15822,-284,3442,3388,-1308,-312
-16178,-368,3284,3082,-1784,-260
-16262,-360,3146,2730,-1972,-184
-16102,-228,3278,2304,-2098,-122
-15830,-182,3348,1968,-2376,-10
-15810,-178,3550,1628,-2732,282
-15908,-616,3440,1028,-3210,352
-15980,-736,3608,402,-3360,262
-15900,-578,3766,-118,-3612,210
-15976,-222,4062,-418,-3718,308
-15922,-270,4178,-564,-3766,552
-15952,-20,4390,-896,-3726,876
-16046,-138,4214,-900,-3698,898
-16354,82,4024,-1048,-3402,1008
-16416,86,3974,-1196,-2788,1094
-16070,316,4236,-1280,-2272,1450
-15740,198,4302,-1166,-2072,1540
-15486,128,4446,-1142,-2252,1478
-15486,336,4230,-1418,-2588,1370
-15838,390,4164,-1218,-2886,1224
-16364,312,4032,-1310,-2598,1156
-16344,-74,3910,-1610,-2110,1288
-16162,-26,4052,-1894,-1498,1302
-16212,-34,4174,-1910,-1090,1184
