ax,ay,az,gx,gy,gz
-16218,-1152,1374,-14,120,38
-16250,-1074,1378,-56,-116,34
-16318,-1012,1412,-96,-264,34
-16348,-1076,1384,-146,-302,26
-16354,-1114,1420,-242,-336,24
-16402,-1174,1406,-344,-270,8
-16406,-1158,1400,-390,-204,18
-16434,-1190,1442,-410,-174,70
-16442,-1192,1506,-454,-198,122
-16418,-1104,1500,-472,-218,168
-16424,-1190,1544,-546,-134,168
-16428,-1292,1564,-632,-40,164
-16504,-1404,1462,-790,22,170
-16486,-1500,1404,-958,82,300
-16452,-1342,1392,-1098,182,330
-16288,-1304,1480,-1224,338,316
-16210,-1200,1508,-1248,390,294
-16378,-1118,1424,-1282,500,192
-16464,-1018,1450,-1280,656,150
-16424,-996,1434,-1242,672,112
-16430,-816,1508,-1210,560,98
-16456,-784,1510,-1162,538,108
-16434,-670,1496,-1104,586,154
-16340,-676,1266,-994,520,220
-16306,-690,1044,-838,308,286
-16490,-702,1036,-728,158,310
-16626,-644,1106,-648,134,374
-16428,-656,1266,-432,140,472
-16230,-732,1254,-316,-36,456
-16270,-904,1264,-180,-180,384
-16276,-980,1340,-118,-166,316
-16286,-994,1344,-94,-146,218
-16290,-912,1388,-90,-148,136
-16316,-848,1358,-38,-174,96
-16362,-842,1524,36,-230,42
-16500,-922,1606,142,-216,42
-16620,-916,1508,194,-190,92
-16438,-930,1442,206,-176,208
-16220,-1002,1564,238,-302,318
-16264,-1036,1528,304,-538,300
-16400,-956,1348,384,-592,326
-16430,-1076,1434,342,-528,354
-16326,-1162,1486,268,-444,310
-16192,-1162,1442,150,-376,152
-16152,-1244,1464,20,-370,16
-16226,-1230,1402,-94,-368,-90
-16316,-1008,1358,-238,-204,-250
-16394,-958,1416,-334,-68,-308
-16478,-984,1370,-464,20,-250
-16658,-840,1336,-454,16,-152
