ax,ay,az,gx,gy,gz
-15956,770,3954,46,-16,60
-15944,808,3902,56,-50,70
-15934,658,3928,32,-30,52
-15986,496,3966,-108,-40,76
-16108,536,3918,-254,-78,58
-16146,416,3896,-330,10,134
-15970,300,3968,-464,246,118
-15776,346,4028,-550,210,56
-15830,292,4146,-656,36,40
-16002,406,3842,-708,-230,-42
-16088,526,3734,-650,-194,-108
-16086,810,3872,-552,-26,-118
-16006,950,4022,-510,64,-74
-15928,902,4000,-436,-26,-32
-15962,810,3906,-286,-94,-14
-15980,982,3872,-96,-40,-40
-15942,1204,3846,94,54,-74
-15944,978,3960,236,-26,26
-16008,658,3944,306,-90,-62
-16024,600,3918,310,-96,-116
-16060,670,3888,262,-64,-56
-16060,706,3846,292,70,-72
-16008,722,3932,260,154,-12
-15906,600,3980,224,116,20
-15946,520,3916,186,-4,2
-16010,594,3798,114,-28,-128
-16054,530,3768,112,-18,-48
-16082,614,3794,52,88,-6
-16040,564,3812,-42,114,22
-16070,516,3836,-90,120,-14
-15996,600,3802,-194,154,28
-15946,734,3784,-218,194,28
-15952,698,3938,-364,168,132
-15878,598,3940,-342,96,92
-15934,688,3976,-360,20,44
-16018,788,3994,-278,62,10
-16030,832,3990,-216,58,34
-16006,856,3930,-208,70,118
-16020,710,3882,-182,132,140
-16036,328,4020,-70,144,24
-15884,604,4048,-102,168,72
-15920,718,3994,-92,146,66
-15968,580,3988,-56,66,28
-15988,598,3988,-54,44,32
-15900,802,4030,-84,2,50
-15968,394,4578,-552,390,214
-16346,-434,5752,-1614,876,184
-15482,80,4394,-1786,-242,-48
-14900,-736,3572,-2504,-576,464
-15162,-466,3644,-3276,-472,586
