ax,ay,az,gx,gy,gz
-16628,-226,3702,-820,226,-116
-16426,-70,4018,-868,648,-26
-15868,46,3984,-720,556,60
-15668,-48,3944,-566,216,118
-15998,-188,3798,-620,-152,20
-16324,-60,3572,-848,-230,8
-16278,-132,3314,-1234,-106,110
-15906,-204,2942,-1720,12,186
-15752,-14,2818,-2124,176,116
-15816,134,2704,-2434,246,88
-15990,-204,2422,-2678,188,30
-16358,-1404,3682,-2350,1060,-682
-17010,-1268,5700,-1978,2256,-1298
-16700,604,5686,-1052,2580,-1370
-15268,1352,4696,122,1348,-596
-15068,136,3660,350,-732,400
-16336,-1946,2962,16,-1442,990
-16688,-2710,2780,-868,-282,740
-16518,-1846,2714,-1830,950,400
-16190,-124,3004,-2144,1742,96
-15758,900,3492,-1876,1646,-66
-15346,1158,4282,-1224,732,-238
-15650,938,4170,-674,-200,-528
-16660,650,3636,-266,-488,-534
-16944,280,3424,-70,-44,-122
-16690,-364,3418,10,476,286
-16052,-998,3448,-102,872,494
-15810,-1178,3568,-232,848,338
-15792,-1106,3390,-546,424,16
-15990,-590,3012,-780,132,-16
-16050,-260,2846,-870,60,52
-16108,-206,3148,-758,86,-62
-16266,-184,3534,-678,68,-268
-16308,-148,3550,-626,-76,-286
-16158,-388,3490,-590,-180,-80
-16154,-520,3336,-476,-238,-4
-16300,-424,3222,-376,-170,-6
-16302,-446,3068,-324,52,4
-16134,-452,3188,-464,252,18
-16070,-422,3154,-564,280,50
-16318,-484,3108,-598,488,-108
-16364,-364,3174,-612,856,-258
-16080,-122,3584,-654,998,-344
-15720,-268,3758,-574,560,-284
-15730,-392,3792,-354,-76,-292
-15850,-326,3660,-106,-622,-388
-15750,-326,3616,-98,-1090,-394
-15596,-534,3756,-122,-2074,-132
-15726,-926,3478,-200,-2812,-6
-16196,-1088,3032,-466,-3230,178
